,Unnamed: 0,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,QQQ_feature2,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1,label,Date
10,10,0.9018505246927592,0.7977106708765801,0.9732407986253836,0.8639672049232304,0.8142156665198654,0.8406015436555153,0.9799803129291828,1.2237397835144193,0.8594876893089831,0.4686539605204678,1.2558716705259358,0.9487540637958204,1.4684231275359647,1.252601263935329,0.6401978998920593,1.1691558997657057,0.8280535947050885,1.2281844255671537,1.1554884713665048,2.135141268884258,0.7510038720892611,1.006062607655502,1.066582243340797,0.0,2006-11-07
11,11,1.1169180537119063,0.7440626831544388,0.9054275580959904,1.0270263544066365,0.8225657420279208,0.7981704922009483,1.1369990240244532,1.1625971407071578,0.8437876087874032,0.666623651851999,1.3598022666165843,0.9296791327364282,1.3381695982727764,1.1315100430946985,0.6978729815504492,1.5434798687148727,0.617505695610382,1.1921699887081694,1.1668214747676369,2.175181351296796,0.7502778986013029,0.8262404844228176,0.9251075229874784,0.0,2006-11-08
12,12,0.974693688564208,0.7394098021021237,0.995942780169638,1.097751866629762,1.030252587531309,0.9453556504092092,1.2861631627218508,1.208987965871793,0.6773187096131383,0.5332065844984585,1.458982538036828,0.96104574441065,1.3878607219250891,1.253669983542442,0.730662119265599,1.7482653135671369,0.5760939472243691,1.168258253672003,1.2921147749529378,2.567254157093347,0.7241193551037689,0.8132505118111508,0.9051803050412044,0.0,2006-11-09
13,13,0.9345503105718276,0.6300865001657286,1.0841229660802214,0.9905217851469684,0.9177470346257508,1.0065525867196872,1.3052093763398631,1.024031474223886,0.7149105356084234,0.7433887623474709,1.357496253687959,0.9758896656635082,1.3806820363504575,1.2222572915150594,0.5495034067962564,1.6600901553080774,0.504660221766424,1.224046988440328,1.3935672503679508,2.607594675969312,0.7006110164506658,0.604323045703723,1.021698180954678,0.0,2006-11-10
14,14,0.7051220205475246,0.676157714743932,1.2400955955013917,0.8816837824394586,0.9678040878214976,0.9322405301829344,1.4095427203077195,1.0574611113608137,0.6393033639898483,0.6717257697510839,1.6760627173221534,0.9508933673368424,1.345806232219751,1.1132771282665743,0.4855118466893388,1.5439059064328535,0.4803913241605482,1.293924405477746,1.5798317480423991,2.650074619502353,0.6682181904186418,0.6801993162574675,1.1023810434721013,0.0,2006-11-13
15,15,0.8493311237553758,0.6734426754159454,1.139853480212532,0.8376294224391124,0.8271666733603099,1.0037943761337964,1.600500816096058,1.113696967058936,0.6811290160763109,0.5722886300839677,1.6192243754012092,0.9467546321039916,1.3505561142068598,0.9717072320601536,0.4535268720073274,1.2427755784356505,0.4405892580433704,1.2712846911857316,1.6438569588154492,2.794354536232296,0.5925418126561023,0.7886714550245102,1.0674505437609447,0.0,2006-11-14
16,16,0.9287950655157172,0.682713295309314,1.0339193384432477,0.8436818946364164,0.6739448564707164,0.9670155523685452,1.6411970787770276,1.0107544040008825,0.7084360545004434,0.5243351500339569,1.5451609320559827,0.9460526852969348,1.3482938278572958,0.9355601710843532,0.4370852974773894,1.1730964455299282,0.4401174586103457,1.2463545083886929,1.700211048528218,2.795849769270121,0.6178136886390262,0.8572296151640207,0.9343438078135872,0.0,2006-11-15
17,17,0.8454327496194719,0.6816643811023402,1.021260245414258,0.8573362551749267,0.6255540744100139,1.0037032134960706,1.5445285373829845,1.0130532245811927,0.9669445036483896,0.7209119592336106,1.7686016915816762,0.9499958325546431,1.3482950916225172,1.231314186341799,0.4175201014179694,1.1441408122642347,0.4679538105523235,1.233923559048294,1.715466878626499,2.7721769658469064,0.6190550322164742,0.7752489688742452,0.9298777569577196,0.0,2006-11-16
18,18,0.894565299001095,0.6711219100142396,0.893321750054831,0.9309349607065364,0.5950988011440941,1.042628713370443,1.6223043463022322,0.7143269365632909,1.1671907670085169,0.6620282947556184,1.6954471052306883,0.9475842884030444,1.3552183357544454,1.1292917455350686,0.5262038120809799,1.1222940789912443,0.4525715391697338,1.2683322189501938,1.7552573300843082,2.754510089966975,0.6205052790645796,0.6593070239320384,1.0373274439454596,0.0,2006-11-17
19,19,0.7493796306469651,0.6898926973768098,0.9781285987733016,0.7619060716750643,0.648046072744632,1.0391324197697438,1.653381096205862,0.8181618285415861,1.221061023005749,0.7429379603706104,1.6908703981053472,0.9520694321008296,1.3619430927549068,1.2230939419065967,0.6948671332305693,0.9228665170556424,0.7547895982902342,1.3070704291156838,1.7789128315021214,2.749539999891232,0.6173815891909383,0.6266960931470066,0.953521251609292,0.0,2006-11-20
20,20,0.8403654037509483,0.6928970640004728,0.854603979694402,0.8503739694763486,0.5390845896085587,0.9258685349674388,1.6472093174503752,1.0537081607631285,1.2112717051938644,0.7481061896509198,1.4473213791941348,0.9958847170992552,1.431391028599414,1.3425034146665915,0.8473735913440861,0.7739664902034636,0.7678928340632585,1.2909427013380792,1.8475550456407752,2.762393225617497,0.635861944158464,0.5977548534180992,0.9473507120373136,0.0,2006-11-21
21,21,0.9654299892042264,0.8308106856110706,1.055952815020487,0.854772421732697,0.6421967603487274,0.7943105411630387,1.8345640057341877,1.0881939608109772,1.0404359804831835,0.7412660127541052,1.3499043716524424,0.9825921382459172,1.459948048554887,1.2416563536061176,0.8330510767405211,0.7520001984946703,0.8041796305148506,0.9235470795166284,1.469662551754199,2.809239233377813,0.676967313634361,0.5474957751137838,0.8333525202702475,0.0,2006-11-22
22,22,0.6127889288745936,0.9209340321817924,1.134718731954522,0.561459955508211,0.8035943856692587,1.7973301086055973,1.9604390006341177,1.101207740215297,1.032362927774884,0.7311850127188966,1.2410200529018751,0.9480474084949974,1.446259555474578,1.1985154728848897,0.8930528513952373,0.679415513687003,0.9113569458900322,0.9640846183862206,1.5776747563457774,2.826862511497352,0.704426070723624,0.491804407475075,1.1051502804418378,0.0,2006-11-23
23,23,0.5566658589257033,0.8673044235485916,0.845888915258482,0.6268245217434159,0.6009838697945172,1.8100157585675207,2.082274563836119,1.1893272398913204,0.81919137506916,0.7120141412093802,1.1037599927895687,0.93893822835337,1.4539719122020691,1.3320461250234266,0.881093269518288,0.6835306306426833,0.93494310487679,0.8591218005105916,1.4828293045151202,2.854384649677104,0.7160875502753922,0.5906791446331451,1.4770359491530347,0.0,2006-11-24
24,24,0.8795384522231364,1.0218370886590058,0.685741267749478,0.9096243648578424,0.9281478484641053,1.861161373772352,2.182343841409717,1.2487866663275389,0.8799165707782272,0.8170401671942454,1.0582817175122232,0.958734487277838,1.602325728272908,1.2997792680828897,0.7601220960794479,0.5933918578340164,0.9495303225652556,0.8751733689405252,1.988281574030964,2.864846156644223,0.7254655652038065,0.9514804081362812,0.9258821672531156,0.0,2006-11-27
25,25,0.6942520596474517,0.9508636935614886,0.9311659557165892,0.6069248791797531,1.1540473259229198,1.8930111379028665,2.253748303528867,1.358631106238737,0.8813773696834084,0.8933086280583923,0.945295246976146,0.8668710805516149,1.5395609568291655,1.270571887689165,0.7521158805324859,0.5661047639085538,1.098247002291479,0.8461171642817972,2.2285043092595003,3.1731690996755235,0.7025100795053796,0.932937514700958,1.0400653404555558,0.0,2006-11-28
26,26,0.8094317325266739,0.8371513979279699,0.8905224096243529,0.5741389098088974,0.7602932158132457,1.8648382054482764,2.2974227343639093,1.219866963470976,0.6271877459981872,0.923021117938892,1.153017698871201,0.863449488324735,1.6035096306146166,1.0824503517740158,0.62409375004122,0.6336729026010587,1.376206745780277,0.8235361056653302,2.5622878906540656,3.1584581832963643,0.6952398584977943,0.8625307127486839,0.9087760206088566,0.0,2006-11-29
27,27,0.7682538872298692,0.7828157725470376,0.78990792954572,0.5520262150584797,0.7391192297777088,1.801427652093877,2.3367602188770435,1.189288631009984,0.6722961258918935,0.972598606371484,1.1101129469794784,0.8879526836384914,1.6962986646146838,1.232438201613434,0.7236760439919943,0.7175150051073745,1.3604256957943544,0.7948788139240316,2.6597845320284,3.121378619993479,0.6757007930488728,0.97639619684935,0.7972247074853435,0.0,2006-11-30
28,28,0.8971276020485759,0.6238131789670749,0.6080510413888746,0.9467267058349208,0.8091097794144214,1.7731889532092322,2.4258382696233456,1.258457606166013,0.7181650137242498,0.9831490506011976,1.0036496723467576,0.983581485698422,1.742896395005527,1.2606371256629576,0.7353496700078402,0.6246012658770767,1.2885880591929768,0.8096361640409546,2.777760016760892,3.1074258408482462,0.6833672020562023,1.1095784307740162,0.747673106051131,0.0,2006-12-01
29,29,0.8467182846592893,0.575047856671088,0.835995662382453,0.8986337331091931,0.6364152603971379,1.7707750671021532,2.6336771069734697,1.3201297956948788,0.5605012709996957,1.0002256564384684,0.8732918685311006,0.9145993815354504,1.7170554373856253,1.146743658867632,0.6894737732414739,0.7388095633141597,1.3344447302784257,0.8317571645453162,2.826205787263839,3.212660469236864,0.58313216824049,1.1210287252418203,0.7161021079221972,0.0,2006-12-04
30,30,0.9508690831966968,0.616089763899903,0.7630214618257283,0.8153645312000816,0.5765635556845417,1.7550539410006014,2.795844078843236,1.3276454689342614,0.6318431106974247,1.1675140243407662,0.7820656630098841,0.872954522085531,1.705491318652797,0.9367137834536696,0.6998528946050294,0.6757153940027073,1.3501181751248412,0.8433242898278095,2.853906415252104,3.281558811947412,0.5697498775403456,1.2196728236091725,0.6559093863572967,0.0,2006-12-05
31,31,0.7771912711110764,0.6272584721477616,0.7146616187674507,0.6389059628139925,0.6053387051741919,1.7363187195518182,2.844637720371208,1.3436810975804137,0.6977344836868123,0.9333905114537874,0.664956074695459,0.9548271775048732,1.13238221632658,0.68145622688838,0.61633222147997,0.685867659936903,1.2955301914462156,0.8479374486233208,2.8790161441684674,3.265259996900616,0.5755428323671712,1.2237625244742272,0.6884478901541544,0.0,2006-12-06
32,32,0.8434756529154938,0.5961818872840813,0.6051568826500575,0.9954851220427874,0.7909266699078309,1.719894730133293,2.860486166143016,1.4670224271412071,0.5211683688836171,0.9925727050754046,0.6224847555884452,0.934918244624757,1.1292994592798105,1.056461823734732,0.5582256847439007,0.7498828606411833,1.3065876150986164,0.8489753015227317,2.9061830174506103,3.244759263029366,0.5723392428098031,1.497259028041391,0.6343228418880213,0.0,2006-12-07
33,33,0.8836883321678068,0.5708408905843585,0.6747126286770201,1.2735549735269969,0.7622765304521583,1.5976217567744142,2.7671079714567237,1.5580207730418194,0.4439548083303323,0.9635506761618876,0.7126519174361244,0.9090077345735836,1.089298966951445,1.3545441084079013,0.5753753642192937,0.752940353399538,1.2192355652632911,0.8497802241532952,2.855062769426305,3.223920799962917,0.5706630632561904,1.5149076935139774,0.6597969967653179,0.0,2006-12-08
34,34,1.0064727907099769,0.6181834905674478,0.6974976318302399,1.247513242493467,0.7377342591410263,1.587149623146127,2.687740801147094,1.4528078269374558,0.431798790148289,0.8743753447026654,0.7093945758621856,0.9510699740328754,1.1471082168503186,1.3310228679035958,0.6127876171191707,0.920041166233176,1.306945167830064,0.848425713918802,2.8416742763754668,3.208205271291476,0.571810919977999,1.5917396718928274,0.7221357202762194,0.0,2006-12-11
35,35,0.9381794947155716,0.6037884118795044,0.7942219207010282,1.357714847759644,0.8048038619693957,1.5736878514403707,2.6010048404383124,1.4089992071649575,0.4574200144134915,0.8230927024598188,0.7360487395498964,0.9455211248189018,1.116926460916642,1.235758191486203,0.5577616674833297,0.9572225837944268,1.2637917147354123,0.8523409735143058,2.836182062968024,3.1705254630970177,0.5681833735940819,1.6972400222000728,0.7660445443994233,0.0,2006-12-12
36,36,0.8947219581189806,0.5845697798388519,0.8594206656695749,1.26935388121708,0.7852376641900847,1.3960735992759064,2.351514656330989,1.657793224408867,0.5638348793129091,1.0050670477457058,0.9707293068948892,0.9546383239748822,1.1325088657900466,1.1526789182590405,0.5807660604177134,0.9875994809517272,1.2444992773234844,0.8676788604898318,2.820197612643472,3.153891602352225,0.6164035456390228,1.6156553396711295,0.8727177828859481,0.0,2006-12-13
37,37,0.9567267521118722,0.6265473414806685,1.0367877063807196,1.2165131539449714,0.7128157819913121,1.3925268900304877,2.284196376230075,1.6256134717274824,0.5679184563417092,0.9107546942739828,1.1354351713867334,0.9574975226315294,1.132441257336661,1.0607611326175386,0.6518914619158596,1.0788313678848307,1.075671706649165,0.8354340422027905,2.792324609501929,3.12625304172484,0.615104470086531,1.5203986166379182,0.9472470037837354,0.0,2006-12-14
38,38,0.9725643804352953,0.6289940374592984,0.9787980951067944,1.1349855509726852,0.6845260095175772,1.2472161952891734,2.039724433680496,1.5238834196988893,0.7368627549169623,1.0096221588373575,1.2882942195001763,1.0120966780739673,0.9904773336010744,1.079976767130361,1.0628789171474848,1.650954734327623,0.9483934979498728,0.80848233220319,3.0168062739739323,3.176927562874293,0.6154157434732523,1.400985041178828,0.9518094279423768,0.0,2006-12-15
39,39,0.8743580474053967,0.652965023965232,0.839029498444523,1.0567190086253828,0.77233787642803,1.227317439144226,1.9527088592340207,1.2903716454853156,0.6465355441264743,0.6611482655169392,1.3755160753255038,1.0124841922353571,0.9930185953269776,1.080945338662836,1.5296865214513025,1.622677176361672,0.900742094637242,0.7939462621248311,3.055525885937325,3.1404535617574494,0.6040669034995658,1.228257959989358,0.8118418680132271,0.0,2006-12-18
40,40,0.9053033249082664,0.6525370914323491,0.8579533011071416,1.0506522131435558,0.8571071869701167,1.2123816793302753,1.8617265915921235,1.5357238357044511,0.7433581895075824,0.7305692762777789,1.4527703555140752,0.922565667280682,1.057838983891493,0.7034681282367918,1.5614180551436274,1.4802323352115438,0.8475569311090638,0.7776408885522298,3.064698116741172,3.1110275289740645,0.600519211617039,1.0778175829855237,0.8904312127534134,0.0,2006-12-19
41,41,0.8590266204276154,0.6497145171331656,0.8647282513571714,0.9335348614921865,0.9101057423843288,1.3363314486202789,1.7812366973325822,1.555881124523128,0.7901282798908792,0.7015977497917938,1.3080166336793506,0.9152571666529864,1.0684000623454335,0.7104467144926934,1.652752391921986,1.362627475726406,0.6373896399856556,0.780074589662684,3.067035627822136,3.0764088284260978,0.595629878034349,0.904057994350477,0.9174073571804456,0.0,2006-12-20
42,42,0.7417087718687863,0.747031410252094,0.8585275152041797,0.9021644736293338,0.9876875098808384,0.8250302886335489,1.8473082062848745,1.3819877364643165,0.7070292799515793,0.7136334026020174,1.2846020419064896,0.897499054378924,1.0463864655037611,0.7530267853460298,2.019585538965834,1.3361641615539614,0.7538020196022345,0.7819631376820657,3.076468138024961,3.048295599728917,0.6019500249773391,0.6907285581130511,0.8653087693932074,0.0,2006-12-21
43,43,0.6833229715604702,1.088751147265337,1.0083177955303733,0.8825137308962219,1.2705809210254138,0.8479303202600931,1.797583923110321,1.2595523082843465,0.8662873205776922,0.7173234323787263,1.5017164498870608,0.8911921484820857,1.0605801490142683,0.6289736785820225,2.006798357870643,1.0384731303948385,0.8376895281363687,0.8010727437922184,3.072188130730946,3.013794657650931,0.5955856306940177,0.7244602381465589,1.0551673196436508,0.0,2006-12-22
44,44,0.7542521637379491,1.059863793689196,0.6998684767761554,0.9957883853501256,1.2090758719973138,1.179414370754336,2.170250835286975,1.0567658552195685,0.8694351006669985,0.6707929161328849,1.5239239893499728,0.9845973378262168,1.1519364307591278,0.6709885888724257,1.9884328873689583,1.3112138985670283,0.7172025373146172,0.8479228575295411,3.0893323821820333,2.977029187478643,0.5876291532919492,0.7585035155519361,0.8573640879164509,0.0,2006-12-25
45,45,0.875711418197345,0.7750188478430375,0.6939389472948407,0.9777119821306608,0.9892468933344007,1.1627085345681938,2.2275854840932805,0.7705387744794518,1.154814246930626,0.5972649855664781,1.5715800675892764,1.0036806150791877,1.127874990609672,0.5360557249660173,1.9553380397753104,1.7121427868302483,0.5784814343030249,0.8669389358619166,3.050495965173202,3.1051537113488727,0.6470361176755304,0.8377059249189861,0.7479469953142338,0.0,2006-12-26
46,46,0.8420034980258607,0.828689377247951,0.7657128066093847,0.8945842701201657,0.8212474848076329,1.110812475675639,2.290008683769317,0.8219804995707986,1.2520070114842612,0.542207993989674,1.7075986622525905,0.9612720034712052,1.045124265768234,0.6154068276802738,2.032839475122723,1.7738170025224054,0.5148824001534333,0.8748888708137705,3.0302147429815,3.092372793535373,0.654983672018936,0.7064624048128347,0.863659271250376,0.0,2006-12-27
47,47,0.7405407057650064,0.830503409859112,0.8227590001205186,0.8436128704544822,0.9048041620206736,1.0254908721526377,2.21184427384124,0.8170951945841304,1.2975841207799663,0.5497899362825661,1.6149253053624293,0.9608692467313672,1.0994331669266717,0.6136940476422191,1.967654006364956,1.6823615309309494,0.4933474657888624,0.8691990487204997,3.012377073270452,3.0634256284319243,0.6539077957268521,0.6825035056156725,1.0932153592679286,0.0,2006-12-28
48,48,1.0587045960009347,0.909189731009494,0.7086827705592066,1.0787436309200074,0.909616527803532,1.101005864735281,2.203277144633303,0.7569063066759192,1.1866029618639808,0.5678736591670571,1.6096776749137038,0.8741335683849197,1.062020736045335,0.6434396990255383,1.9162540327606925,1.5239264690976255,0.4771864792966842,0.8644011688180484,2.9842108262968887,3.027349434619897,0.645079236613989,0.7836957772056105,0.9993145557628224,0.0,2006-12-29
49,49,0.968158455617624,0.7989597275548417,0.6744569199015391,0.94025482142076,0.8662625094538084,1.3608098524245271,2.157892948935898,0.7535594931387909,1.2350404850372,0.5569685889522779,1.6068759886788997,0.9536534848174189,1.0560134089538038,0.5889431249167209,1.8169982935928173,1.533506486492982,0.5665925480134416,0.8600893648974435,2.9560883355101537,3.022380542549141,0.6448533037089658,0.792507856398853,1.0167762614037306,0.0,2007-01-01
50,50,0.7760278746653522,0.782515974436095,0.6983324437770256,0.7796029372406,0.8740234857081587,1.51655111116491,2.299908419780967,0.7778641367263834,1.260411093727838,0.5599552008644951,1.4478914055266203,0.919541296519608,0.9941189030237724,0.6478812476158448,1.5103635950590086,1.620859604248719,0.5359658678804732,0.8448535291566747,2.935215212592454,2.987859778687183,0.6380841197751911,0.8044789489864752,1.0097151822140007,0.0,2007-01-02
51,51,0.6977433913313275,0.8654887971480445,0.8461469116903003,0.7335277341183609,0.9438654796336324,1.5490579050018236,2.3797356809021384,0.5169366585710642,1.1218173474405797,0.8631927458944455,1.6230202708667698,0.9283593389490048,0.9122672690891652,0.6301937870145995,1.500696416267143,1.5763568209603664,0.4997508013888454,0.8398140048176506,2.888896125103563,3.217294391398811,0.7291431084793566,0.9939145372479024,1.0966241428449288,0.0,2007-01-03
52,52,0.705229173694678,0.7018280886615859,1.012673404889899,0.8027422502103108,0.929876809975926,1.5475295760452967,2.423253870359551,0.6031590165610226,1.1700969660794804,0.7856482905037161,1.6623215599776706,0.9311944361559792,0.9223049953852436,0.6560822172459679,1.4727748031856451,1.5351794705117006,0.4938288809139233,0.8054535434649494,2.6085521128161693,3.1771166092635585,0.7184313272487227,1.4217499993209706,1.064972335184784,0.0,2007-01-04
53,53,0.8495137668074403,0.9179468229759704,0.6785262154046492,0.6864712627939201,0.9048109131037566,1.5285590684347456,2.492044912878894,0.6008142063879699,1.2214156418011113,0.7712328068716895,1.682442339875595,1.0464181795362344,0.939358869098012,0.7383080297057762,1.4795545223648825,1.4470254264718032,0.6019511322760528,0.8517321624251826,2.374445831057737,2.945947260497733,0.7587850532732887,1.691182697320041,0.7012402068318894,0.0,2007-01-05
54,54,0.734478822925505,0.7701568450798053,0.8143343941220657,0.6189433407389449,0.8613272720665559,1.5304637699098116,2.553104600322758,0.5790751515475145,1.3131896135355623,0.8451713420225808,1.836451039847247,1.0242813593771654,0.832912235789974,0.7402334119359588,1.3774929383976031,1.477498207508022,0.6275819067939911,0.8100707522276926,2.3004095120706447,2.898450034735448,0.7365108361579344,1.8144448022467237,0.7436897643363244,0.0,2007-01-08
55,55,0.7651004743912674,0.743633326453116,0.7909999962605707,0.7007740446008333,0.718905266892847,1.5094289238221876,2.577211567961664,0.5560545170460116,1.4872306529371562,0.7659573850073307,1.8086996304535052,0.9791297208268166,0.8463021203896818,0.8390367377912459,1.2605419975515746,1.3496084693707646,0.6748692718934858,0.8036830582551602,2.214751446577873,2.578672256541857,0.8010575474731328,2.0966998195842805,0.7644483720842677,0.0,2007-01-09
56,56,1.0067275552955042,0.6729670447854625,0.9189142534504084,1.0615803729276976,0.7062788853607391,1.4986616346229225,2.6105115007329216,0.544791606273243,1.7092552035037911,0.7818316576806583,1.5772608322834634,0.9945576050358468,0.8665712836602024,0.8701321452244578,1.1224721642444777,1.235344544222788,0.7504547096277666,0.8341526025834264,2.067774025388962,2.476433855975896,0.7950380534753602,2.024239939480565,0.7661384647642993,0.0,2007-01-10
57,57,0.9498625675712552,0.7007801414507735,1.0325411965769875,0.9884418400835272,0.736167797252757,1.4806829916952269,2.596086423288697,0.4843378962447061,1.669793233092668,0.8331801650025232,1.526389112007008,0.9778517029810514,0.8818596165240847,1.095320034161597,0.9617782640399348,0.8622204327370553,0.6948997919989941,0.8706819042661575,1.963215265878846,2.4044418406024803,0.7315973920893418,1.4357162803970676,0.7053538575553624,0.0,2007-01-11
58,58,0.9210271647615106,0.8021905283899807,1.4218271214492737,0.8828284185497277,1.2184849801095223,1.4614440151734285,2.578247417366566,0.4644738431775997,1.68331700508475,0.8260002081906058,1.45776183574568,0.995703719459351,0.9996406958169182,1.2178012939095575,0.8320688813206,0.7773425011623767,0.8099690399782583,0.8339578328720006,1.893392156084536,2.329590471551618,0.6714580119688419,1.320176815348856,0.9223547767608936,0.0,2007-01-12
59,59,0.8206806948400742,0.7552825955420914,1.3583294171701965,0.836969976548288,1.187409000657698,1.515741844225439,1.6977721535502814,0.4647921403149739,1.87049685497645,0.8834396077953331,1.4097156787617644,0.9171362070813408,0.9288910341130612,1.0990566696119028,0.7532049985593616,0.7108868908095031,0.9243470212282612,0.7996514591344619,1.8355526046482589,2.249377073453312,0.662021346272049,1.2564569707977884,0.9850159687162852,0.0,2007-01-15
60,60,0.7493892923375369,0.8450002397939523,1.2833288415890496,0.7475564448810841,1.258836100790562,1.5670210281098835,1.7351474112022367,0.4868328144165145,1.9486805838593135,0.8878206914103974,1.3768304427052185,0.9654291117542892,0.9192860254239436,0.8753055307116011,0.757744757290061,0.621078030194844,0.7634033710507657,0.8856963728021965,1.935486005876671,2.1824004428490067,0.6576768139253302,1.0467000728472131,0.778448576750625,0.0,2007-01-16
61,61,0.7765733145466652,1.0179165002470412,1.1702532038994546,0.6761181121557355,1.302736737916207,1.58819481248363,1.729972738090663,0.5130625961441966,1.9664464311966927,0.8862938969605267,1.3319466784468013,1.121577970808752,1.01439496967801,0.9008312371059496,0.7731582802474462,0.5001074410179744,0.9390722705329598,1.100506104434597,2.355557559560231,2.1339926545595462,0.6697934078913044,0.8502053003119266,0.8140069370636044,0.0,2007-01-17
