Date,RAY,QQQ,T10Y3M,CL1,HG1,GC1,XAG,VNQ,EURtoUSD,EEM,VIX,label
2012-01-03,1.1767443297021112,1.3941059298215157,0.1144930509873029,0.7418008662200333,1.4928124261577362,1.8522729758961183,3.323971089312069,0.4235634077577697,1.1975398054574666,1.6286898606404672,0.4269713876697855,0.0
2012-01-04,-0.07860944683650971,0.27019594084242265,0.05156971329561124,0.050901537765886976,-1.524056442502204,0.6336641038400638,-0.8870810532737606,-0.9136055940186779,-1.4280404125639679,-0.321648484836528,0.34510784002885597,0.0
2012-01-05,0.27529271373742875,0.5715228194799177,0.039434348201918566,-0.2339031403593492,-0.15472514500625398,0.3674062009407319,0.2519650530783483,0.4730119159055556,-2.0726882682519783,-0.25950711374708335,0.26433580635647236,0.0
2012-01-06,-0.21170196006157174,0.21408038298177606,-0.029701540581855885,-0.036742727438980965,0.11620028931695688,-0.2140261674916812,-1.0518029375199451,-0.19005009903641712,-0.9802666409008218,-0.6968044107599644,0.17155711903008547,1.0
2012-01-09,0.18958248192082283,-0.29407916563199027,0.027952734018884977,-0.036849090463720584,-0.33507976909295045,-0.5074929574297903,0.4451156118141627,-0.19966308934573734,0.6586420805988586,0.5296041973253913,0.21958373364609757,1.0
2012-01-10,0.7494204420860774,0.501123308505328,0.02789325001636667,0.16799664583829957,1.5758899509217386,1.2417066857710606,1.6157736615426967,0.5625463906378628,0.17833698062011388,1.1569568426020822,0.17810620284136006,1.0
2012-01-11,0.04999891204891144,0.10850618881701081,-0.06496548385411655,-0.22932279995418015,0.5055813599453733,0.4004184307604206,0.01974471980750594,0.34958540259229126,-0.9674728023137773,0.022907489991644655,0.21740070570900616,1.0
2012-01-12,0.18535302213584945,0.25039677699602925,0.016234385522799537,-0.30230376910909806,1.6125596631491026,0.39826601438366427,0.4628862790221825,-0.4021770155316261,1.468323938855674,0.19774554395732594,0.1540928955333538,0.0
2012-01-13,-0.4618429630346745,-0.31737918050125863,-0.04389117220580666,-0.06455863008462515,-0.20875659990133028,-0.9353711689588166,-0.9497301692828416,0.09813867240462967,-1.8215603441479538,-0.5106933936565997,0.20211951014936594,1.0
2012-01-17,0.23372841946123232,0.6380103563285807,-0.008462348942068924,0.36481229931939774,1.409011531292591,1.2992687457326741,0.5724908504666634,0.4116449252444214,0.7705122908985186,1.0090189531816731,0.34292481209176456,1.0
2012-01-18,0.940097652744569,0.9520066601388317,0.07864732859977698,-0.014500626226492844,0.3238386327391993,0.19265305268220362,0.762740160781771,0.34589478524496486,1.7386508832344183,1.3400608017231967,0.19993648221227453,1.0
2012-01-19,0.38388627233338724,0.42069876960334396,0.1013009153462353,-0.028520189868810355,0.6969646772901105,-0.3207645885923439,0.09639957266113507,0.18443051668129914,1.4234301390039699,0.4522945974897817,0.08860205742061046,1.0
2012-01-20,0.015998196952555766,-0.16000452763292572,0.06310777950714182,-0.3318249700005641,-0.8460699730482398,0.4686195448714484,2.51619444617076,0.3067900225390913,-0.4963722877888583,-0.05993198109730494,-0.08494866357816006,1.0
2012-01-23,-0.015748372990152682,-0.021794098830935357,0.07365429315361856,0.20662834949695927,0.7811290406113147,0.7188876366226377,0.2009557341484811,0.2348455940440025,1.1059766095937211,0.5006733284680506,-0.04237961880487665,0.0
2012-01-24,-0.02256915503580069,-0.18528858616035837,0.005030501107030178,-0.10485868801419966,0.10993071716987109,-0.7568635322488243,-0.43355114470335326,0.38151608957780353,0.3088760674615381,0.05017607376537022,-0.016183283559779382,1.0
2012-01-25,0.7208371051092978,0.8979731052027685,-0.06257725240185427,0.08649023397877509,0.3019291987971816,1.8416540745704462,1.7207362955556538,0.6547533710681428,0.9366530514527129,0.5917226722254186,-0.08167412167252314,1.0
2012-01-26,-0.47697161056775117,-0.3082501564570408,-0.05371880143860455,0.059574030629838695,1.035479193027231,1.337783334813483,0.38233733806017706,0.3478639520426832,0.04074801008403889,-0.2376202892591103,-0.05329475849033407,1.0
2012-01-27,-0.04205401873417046,0.17779475284370166,-0.031866060660085474,-0.01824289758430394,-0.203987141531488,0.24425594697086156,0.6458845216345906,-0.0017339137578328875,1.476498952627807,0.26081635786868196,-0.05766081436451689,0.0
2012-01-30,-0.28922679413002783,0.015290001025242871,-0.04517728039251513,-0.13139229879752426,-0.9287352704997405,-0.09606768295949325,-0.629956123872894,-0.4079095817470563,-1.0010097544927044,-0.7977641438659056,0.03730090089896105,0.0
2012-01-31,-0.0685131179671972,0.05255415810685143,-0.046864414071507335,-0.04697499048469862,-0.5608024307251563,0.3094679547466141,-0.5013709727610445,0.2370950819026599,-0.794663850309799,0.4443616955036353,0.04166695677314425,1.0
2012-02-01,0.834946732551515,0.5617290507667573,0.06813938677099773,-0.1489853434836997,0.7492825683296306,0.4343660974454057,0.7835046731635601,0.4988500173704603,1.026456319048949,1.1770729476585098,-0.05547778642742548,1.0
2012-02-02,0.08982024053843404,0.1871705475335314,-0.021834061525257565,-0.21887443584521946,-0.9178180878540687,0.45195817117527237,0.8574961792241541,0.09894760318144313,-0.22424967544330815,0.12329093590078793,-0.11769408263453192,1.0
2012-02-03,1.215239155073583,0.9849107414510536,0.15817123584617301,0.2767305084911832,1.7715708933415066,-0.979379077018962,-0.9632091390609937,0.7105651962841841,0.18647810835751544,0.8791738421430484,-0.21374731186655574,0.0
2012-02-06,-0.0815116601718819,-0.10754327295212181,-0.03237506009059214,-0.160793120433889,-0.557692627216586,-0.797761843131318,-0.018604194569217237,-0.18399853322524642,-0.3699912472726887,-0.4819152515062653,-0.1417073899425378,1.0
2012-02-07,0.09890125217950366,0.11070436554060224,0.10314019166674177,0.2788281516225226,0.14408944329461237,1.1668760554945714,0.6975513445544937,-0.1513505567438243,1.739595070417276,0.0969645976169341,-0.1537140435965411,1.0
2012-02-08,0.1286951520268159,0.3524186382122322,0.016234385522799537,0.06010829304697039,0.46329478373184485,-0.8945510276101687,-0.27833379737559216,0.07279127374504521,-0.012285038911504923,0.3627517100065202,-0.09804683120070888,1.0
2012-02-09,0.07158181810359972,0.49476780541614734,0.05212182779206155,0.20790404036613708,0.970586564790411,0.4569733320545623,-0.12613456410777305,-0.40044187621129634,0.3425665111089246,-0.04541988371039963,-0.04674567467905985,0.0
2012-02-10,-0.6597822871017242,-0.5668730283748803,-0.0779931552046986,-0.1997416085247014,-1.6728791864737962,-0.8275579317578747,-0.5001232032037627,-0.50357300982461,-1.1665534208688315,-1.2193523734377518,0.1890213425268171,1.0
2012-02-13,0.5780641964918124,0.6450799507584082,0.02851671870586201,0.40593849841259744,-0.3516790597250961,-0.050550284792733415,0.1878717471867175,0.5129742207055976,-0.14440304496708073,0.8591687331180135,-0.001993601968685047,0.0
2012-02-14,-0.13854688381785918,0.14385565806346182,-0.08150162746582881,-0.023177928455208482,-0.3902773010857568,-0.3968947154884457,-0.23146395677274673,-0.5533091339296161,-0.6863984121776183,-0.45997690602630964,0.052582096458601284,0.0
2012-02-15,-0.4480742086369568,-0.5703531650840649,0.04175434446983021,0.1916178904374428,-0.21548618189447452,0.4966177914954744,-0.22117304156810416,-0.3309449578465635,-0.9014197061790076,0.12881027327762007,0.2272243314259177,1.0
2012-02-16,0.9490372354601936,0.9832238050254524,0.1045727049548288,0.09462103343872587,-0.17910080989875538,-0.009855535559301411,0.03011025486922506,0.5332325479662472,0.8544774777286236,0.5574688403419512,0.017653649465138,0.0
2012-02-17,0.08919933187660602,-0.28329247657160533,0.05269146973284336,0.16641781231169206,-1.2567198042432004,-0.1521603818739749,-0.32630389281379535,0.02334743565355877,0.1335847799009497,0.08374603634162396,-0.13952436200544638,1.0
2012-02-21,-0.0642761306376217,0.16642088878549485,0.07604678930490306,0.4496145449174412,1.9284339903285628,1.6236857866718457,1.5198555524202886,-0.833014842342589,1.2475515136060769,-0.2419075258991323,-0.09477228929507157,1.0
2012-02-22,-0.334419362459172,-0.3897524401749367,-0.042059936945037416,0.07961826057755111,-0.0675698304652739,0.6090065711519124,-0.04957081598948669,-0.46212185478645096,0.1983842663665869,0.07164144608948825,-0.09477228929507157,1.0
2012-02-23,0.41703381793736227,0.4517859442837962,-0.007690575990041721,0.2630941313837867,-0.4275839393513397,0.7034713039384964,1.5261810993260279,0.6350065837644016,1.6319028633520531,-0.11317585172689305,-0.24649273092292762,1.0
2012-02-24,0.0696969174112172,0.21256921624416433,-0.007942417690177053,0.3230479674843845,0.8200298216768982,-0.5171027026516217,0.019131324561440254,0.04929554843917951,0.9782291184288676,0.5217486833958568,-0.19082551852709578,0.0
2012-02-27,0.05341727228362581,0.05884927642823366,-0.08150162746582881,-0.1874997621890325,0.23163958198388349,-0.10942973739810069,-0.025789128616501716,-0.1035013686506122,-0.6470910891905599,-0.5580387474329048,-0.09477228929507157,1.0
2012-02-28,0.1528940388702231,0.7161084043131336,0.06727430341686089,-0.3193330128380611,0.43370007230458546,0.6970238697077612,2.126554492406744,-0.32457655724605283,0.7812956434598115,0.7313876706344425,-0.11987711057162333,0.0
2012-02-29,-0.4882028640313679,-0.38397732329862194,0.09112991721517226,0.09234255825361531,-0.6210508364379597,-3.8185746782541647,-3.0552767467169075,-0.23235184475897067,-1.721403666016229,-0.05733273325776161,-0.06857595404997431,1.0
2012-03-01,0.4800506653760626,0.5484101446017651,0.07667639355524102,0.29735649824242966,0.7623146225597983,0.5236879397885299,1.1428090851147459,0.2988924870684566,-0.18224340784909251,0.4903088161731542,-0.1962830883698241,0.0
