Date,Unnamed: 0,label_1.0_PREDICTION,label_0.0_PREDICTION,label_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Unnamed: 0.1,RAY_feature0,RAY_feature1,QQQ_feature0,QQQ_feature1,T10Y3M_feature0,T10Y3M_feature1,CL1_feature0,CL1_feature1,HG1_feature0,HG1_feature1,GC1_feature0,GC1_feature1,XAG_feature0,XAG_feature1,VNQ_feature0,VNQ_feature1,EURtoUSD_feature0,EURtoUSD_feature1,EEM_feature0,EEM_feature1,VIX_feature0,VIX_feature1
2019-09-06,178,0.9988508224,0.0011491776,1.0,0.5,1.0,APPROVED,178,0.7332427460577955,0.9974935904929164,0.8327716990254586,0.8457148788668624,2.6654220172767995,1.3347388173540398,1.0952863392196512,0.949637629360312,0.84764931021301,0.8292766683989475,0.7648750416239336,1.216411729636882,0.7409179015207444,1.296361352955197,0.4432398855340999,1.1066256575710645,0.6804124593143532,1.894331153845292,1.5927645108757096,0.7254421719345171,1.2924671718717864,0.6958488523701318
2019-09-09,179,0.9995189905,0.0004810095,1.0,0.5,1.0,APPROVED,179,0.5645744938847634,1.052654129536717,0.6398046583424423,0.7885347802684489,2.630555712842376,1.1467982498879468,1.0992712549873946,0.9213489139099283,0.8252618191481431,0.8156712718348836,0.771889723002406,1.1649859370018978,0.866371683377429,1.2981931109924638,0.413917304674077,1.028780494278063,0.7130165237447681,1.9145628682754243,2.3905914173746754,0.6849858132710921,1.2917878082506464,0.7004377675143395
2019-09-10,180,0.999658823,0.000341177,1.0,0.5,1.0,APPROVED,180,0.8999479835257094,0.9566115046505984,0.962491081619938,0.6313250190257109,2.4903166882076397,1.0997485649017118,1.143698128544789,0.913261661387352,0.7211997059101853,1.039586971425561,0.779002214053222,1.377847384226881,0.9340520395892952,1.2311309484062285,0.5807355542253986,0.9461245016027506,0.6631757769026057,2.066101328450397,2.5820151403310945,0.6849519181478618,1.2975422593270771,0.7058612157044094
2019-09-11,181,0.9997135997,0.0002864003,1.0,0.5,1.0,APPROVED,181,0.7246430397415937,0.97061823864926,0.7641415200941756,0.6342197103604205,2.411346220160499,1.0903943629360633,0.942635021213876,1.095808471644574,0.6509463825693967,1.0008633997738212,0.7660825931679502,1.248074530244085,0.9800812338012648,1.2406188300834138,0.7458495814792014,1.0171586510592323,0.6442373022702504,2.451394080156492,2.5569534548837125,0.7373617602625404,1.2686905645405828,0.7226063658779344
2019-09-12,182,0.9997926354,0.0002073646,1.0,0.5,1.0,APPROVED,182,0.510092500418049,1.1038449734092315,0.5520785533680573,0.8752818419355612,2.313225330966997,1.0528683929799996,0.9026833840938197,1.152078714849961,0.6206882466896492,1.0379078779388935,0.7660885785093146,1.0327569801058547,1.0429093774465292,1.248270344704352,0.757165891578598,0.9206727828037476,0.6755529135550304,2.5158432698030087,2.51573470760831,0.7723429445328317,1.2440317993693877,0.7680873092810873
2019-09-13,183,0.9997580647,0.0002419353,1.0,0.5,1.0,APPROVED,183,0.4986291793626125,1.0649283322964669,0.5194724356843657,0.8568147410365161,2.2553499033255817,1.1356926549667423,0.901157979643358,1.1703389021138797,0.561946588345798,1.031076784614119,0.852925523457662,1.069801259634794,0.9887233656228992,1.06047264768739,0.9236417539808348,0.9227634234358146,0.6824498233430034,2.459250786423695,2.48949631174927,0.8121911850551669,1.2417120011990703,0.7664566960371857
2019-09-16,184,0.9996805191,0.0003194809,1.0,0.5,1.0,APPROVED,184,0.5717996063155397,0.8402293549083053,0.5989765972420028,0.6910898737167734,2.19990608130629,1.0888721720339871,0.975114449404298,1.191058964733178,0.6369856558231494,1.1797017989366745,0.8265142072302984,0.8879904113397808,1.0152427530272312,0.9356294935491064,0.9093149862377846,1.0391806578716474,0.7954348985569942,2.4535451992553035,2.460921408272785,0.7840975985860054,1.2202350285120904,0.7666060120159771
2019-09-17,185,0.9996417761,0.0003582239,1.0,0.5,1.0,APPROVED,185,0.5739105692437868,0.9327032184445628,0.5471469550492596,0.6927131961543931,2.1256958117301648,1.0521175134788496,0.9979348616133346,1.165878577812122,0.6403646875242268,1.1510485044150969,0.8343195563207219,0.8861920491719434,1.0511903161588485,0.9255826298654553,0.9102826678800788,1.0785899549470563,0.8045347867803675,2.390375970134082,2.642171554631491,0.8035207494811493,1.2318231212084794,0.7566104057289141
2019-09-18,186,0.9997307658,0.0002692342,1.0,0.5,1.0,APPROVED,186,0.5895231293405229,0.895521263621973,0.7236722645358997,0.5705276477305069,2.0524186743789654,1.0673877212374974,0.9110490192777854,1.1518632505662103,0.718939022464649,1.5018618028913866,0.8158629945200352,0.8462390944771883,1.137563315402046,0.8949366904634017,0.8958024077707335,0.9835953553764596,0.7853664401263368,2.314965743607537,2.6084330023994453,0.7957580065844243,1.2879744412903074,0.7468905402516052
2019-09-19,187,0.9997341037,0.0002658963,1.0,0.5,1.0,APPROVED,187,0.9595300669483036,0.8494823912995716,1.074358044323802,0.6131576762300689,1.977260530575825,1.152739953661852,0.9574701266572708,1.1300040076617248,0.7856002492883377,1.432739794787378,0.7090203186105255,1.2294376070090984,1.2114812605918126,0.7605992139752654,0.910941381684385,1.0255240989281371,0.776894757828446,2.2306001031562004,2.5574834349893645,0.773956754843025,1.4036306891324553,0.7414352053844604
2019-09-20,188,0.9999164343,8.35657e-05,1.0,0.5,1.0,APPROVED,188,0.9008760047806034,0.6210088391885527,1.251197163288864,0.7067536234226276,1.8654543401199284,1.1430722551191626,0.9582562244009444,1.1469180482854064,0.7238577004624425,1.3749606065742128,0.6910259889286171,0.9745121724263808,1.3110931660807952,0.7298025389695629,0.8913884421909414,0.935194756420469,0.811855745817159,2.3249504091840327,2.516489611648991,0.7987125116062433,1.604600136954118,0.7474740052392624
2019-09-23,189,0.9999004602,9.95398e-05,1.0,0.5,1.0,APPROVED,189,0.9754550869172088,0.6134482163173481,1.196074852837454,0.7595667585655116,1.7534892380582885,1.1165599355670903,0.9694263737463452,1.0942312039513042,0.6899087077593428,1.316945435169249,0.7525240177659437,0.993133048351788,1.14772659840415,0.7967920451070094,0.9136881705771472,0.8919296710339475,0.8097502285917882,2.3232072781601563,2.547305940964721,0.8212045292754663,1.712308485602268,0.7609079254829008
